student_id,track,grade_level,academic_year,semester,gender,curriculum_relevance_rating,learning_pace_appropriateness,individual_support_availability,learning_style_accommodation,teaching_quality_rating,learning_environment_rating,peer_interaction_satisfaction,extracurricular_satisfaction,academic_progress_rating,skill_development_rating,critical_thinking_improvement,problem_solving_confidence,physical_safety_rating,psychological_safety_rating,bullying_prevention_effectiveness,emergency_preparedness_rating,mental_health_support_rating,stress_management_support,physical_health_support,overall_wellbeing_rating,overall_satisfaction,positive_aspects,improvement_suggestions,additional_comments,consent_given,ip_address,attendance_rate,grade_average,participation_score,extracurricular_hours,counseling_sessions,created_at,updated_at,learner_needs_index,satisfaction_score,success_index,safety_index,wellbeing_index
CSS-3167,CSS,11,2025-2026,1st Semester,Female,3,4,4,4,4,3,4,3,3,4,4,3,4,4,3,4,3,3,4,3,4,Average experience overall,Satisfactory learning environment,It's fine but could be more engaging,True,192.168.166.45,81.42,2.55,3,19,0,2025-10-14T15:10:03.956706,2025-10-14T15:10:03.956706,3.75,3.5,3.5,3.75,3.25
CSS-4575,CSS,12,2025-2026,2nd Semester,Female,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,Resources are adequate but not exceptional,Satisfactory learning environment,It's fine but could be more engaging,True,192.168.120.78,85.65,2.5,3,16,2,2025-06-28T15:10:03.956706,2025-06-28T15:10:03.956706,3.25,4.0,3.75,4.0,3.75
CSS-8892,CSS,12,2025-2026,2nd Semester,Female,4,4,3,4,3,4,3,4,3,3,4,4,4,4,4,4,3,4,3,4,4,The curriculum could be more relevant to real-world applications,"Some good points, some areas for improvement",Some areas need improvement,True,192.168.17.87,89.61,2.58,3,8,2,2025-08-11T15:10:03.956706,2025-08-11T15:10:03.956706,3.75,3.5,3.5,4.0,3.5
CSS-7620,CSS,11,2025-2026,1st Semester,Female,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,The program meets basic expectations,Limited support for struggling students,Curriculum feels outdated and irrelevant,True,192.168.170.82,67.33,1.02,1,4,5,2025-07-24T15:10:03.956706,2025-07-24T15:10:03.956706,2.25,2.0,2.0,2.5,2.25
CSS-4111,CSS,12,2025-2026,2nd Semester,Female,2,3,3,3,2,2,3,3,2,3,3,3,3,3,4,3,2,3,3,2,3,The program meets basic expectations,Limited support for struggling students,Feel overwhelmed and unsupported,True,192.168.88.186,72.92,1.59,2,7,5,2025-05-08T15:10:03.956706,2025-05-08T15:10:03.956706,2.75,2.5,2.75,3.25,2.5
CSS-3967,CSS,12,2025-2026,1st Semester,Female,4,3,4,4,3,3,4,4,4,3,4,4,4,4,4,4,3,4,3,3,4,Satisfactory learning environment,Satisfactory learning environment,The program meets basic expectations,True,192.168.76.25,83.25,2.73,3,15,0,2025-09-15T15:10:03.956706,2025-09-15T15:10:03.956706,3.75,3.5,3.75,4.0,3.25
CSS-6031,CSS,11,2025-2026,1st Semester,Male,3,3,2,3,3,3,3,3,2,3,2,3,3,4,3,3,2,3,3,3,3,"Some good points, some areas for improvement",Not enough practical hands-on experience,Teaching methods need significant improvement,True,192.168.108.202,76.79,1.98,3,10,2,2025-07-07T15:10:03.956706,2025-07-07T15:10:03.956706,2.75,3.0,2.5,3.25,2.75
CSS-4187,CSS,11,2025-2026,1st Semester,Female,3,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,4,4,3,4,4,Satisfactory learning environment,Some areas need improvement,Satisfactory learning environment,True,192.168.129.31,80.97,2.52,3,12,2,2025-07-07T15:10:03.956706,2025-07-07T15:10:03.956706,3.75,3.5,3.75,4.0,3.75
CSS-8496,CSS,12,2025-2026,2nd Semester,Prefer not to say,4,3,4,3,3,4,4,3,4,4,3,4,4,4,4,4,3,4,4,3,4,Learning pace is okay but could be better,It's fine but could be more engaging,Average experience overall,True,192.168.37.81,88.16,2.77,3,5,0,2025-07-17T15:10:03.956706,2025-07-17T15:10:03.956706,3.5,3.5,3.75,4.0,3.5
CSS-3762,CSS,11,2025-2026,2nd Semester,Male,3,3,4,3,4,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,Learning pace is okay but could be better,Satisfactory learning environment,The curriculum could be more relevant to real-world applications,True,192.168.148.196,88.96,2.37,3,5,1,2025-09-03T15:10:03.956706,2025-09-03T15:10:03.956706,3.25,3.25,3.5,4.0,4.0
CSS-1618,CSS,12,2025-2026,2nd Semester,Male,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,Excellent facilities and resources available,Average experience overall,Excellent facilities and resources available,True,192.168.137.52,91.82,3.01,4,11,0,2025-05-24T15:10:03.956706,2025-05-24T15:10:03.956706,4.0,4.0,4.0,4.75,4.0
CSS-6641,CSS,11,2025-2026,1st Semester,Male,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,3,3,2,3,2,3,"Some good points, some areas for improvement",Curriculum feels outdated and irrelevant,Need more individual support and attention,True,192.168.80.34,77.66,1.48,3,3,3,2025-07-23T15:10:03.956706,2025-07-23T15:10:03.956706,2.75,2.75,2.5,3.0,2.5
CSS-9524,CSS,12,2025-2026,2nd Semester,Female,3,3,4,4,3,3,4,3,3,4,4,4,3,4,4,4,4,4,3,4,4,Learning pace is okay but could be better,Some areas need improvement,The curriculum could be more relevant to real-world applications,True,192.168.153.135,87.42,2.61,3,10,1,2025-09-07T15:10:03.956706,2025-09-07T15:10:03.956706,3.5,3.25,3.75,3.75,3.75
CSS-7609,CSS,11,2025-2026,1st Semester,Other,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,Love the hands-on learning approach,Average experience overall,Love the hands-on learning approach,True,192.168.5.59,94.78,3.65,4,7,2,2025-10-24T15:10:03.956706,2025-10-24T15:10:03.956706,4.75,5.0,5.0,5.0,4.75
CSS-1612,CSS,11,2025-2026,1st Semester,Male,4,3,4,3,4,3,4,4,4,3,3,3,4,4,4,4,4,4,4,3,4,The curriculum could be more relevant to real-world applications,"Some good points, some areas for improvement",The program meets basic expectations,True,192.168.97.225,82.59,2.12,3,20,1,2025-06-04T15:10:03.956706,2025-06-04T15:10:03.956706,3.5,3.75,3.25,4.0,3.75
CSS-7828,CSS,11,2025-2026,1st Semester,Female,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,3,4,4,4,4,"Some good points, some areas for improvement",Some areas need improvement,Some improvements needed in teaching methods,True,192.168.114.98,81.97,2.8,3,3,2,2025-09-15T15:10:03.956706,2025-09-15T15:10:03.956706,3.75,3.75,4.0,3.75,3.75
CSS-9524,CSS,12,2025-2026,2nd Semester,Female,4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,3,4,3,3,4,Learning pace is okay but could be better,It's fine but could be more engaging,The curriculum could be more relevant to real-world applications,True,192.168.70.160,81.0,2.77,3,19,2,2025-07-05T15:10:03.956706,2025-07-05T15:10:03.956706,4.0,3.5,3.75,4.0,3.25
CSS-2741,CSS,11,2025-2026,2nd Semester,Male,4,3,3,4,3,3,4,3,4,4,3,3,4,4,4,4,3,4,4,3,4,Some improvements needed in teaching methods,"Some good points, some areas for improvement","Some good points, some areas for improvement",True,192.168.128.51,81.89,2.31,3,19,0,2025-06-06T15:10:03.956706,2025-06-06T15:10:03.956706,3.5,3.25,3.5,4.0,3.5
CSS-9132,CSS,12,2025-2026,1st Semester,Male,3,2,3,3,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,2,3,Satisfactory learning environment,Teaching methods need significant improvement,Feel overwhelmed and unsupported,True,192.168.234.54,76.1,1.62,2,15,2,2025-07-08T15:10:03.956706,2025-07-08T15:10:03.956706,2.75,2.75,2.5,3.0,2.75
CSS-9383,CSS,12,2025-2026,1st Semester,Other,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,I feel supported in my learning journey,The curriculum could be more relevant to real-world applications,Good balance between theory and practical work,True,192.168.20.186,91.11,3.05,4,3,1,2025-07-01T15:10:03.956706,2025-07-01T15:10:03.956706,4.0,4.0,4.0,4.5,4.0
CSS-1646,CSS,11,2025-2026,1st Semester,Female,4,4,4,4,3,3,3,4,3,4,3,3,4,4,4,4,3,4,3,4,4,Resources are adequate but not exceptional,Satisfactory learning environment,Satisfactory learning environment,True,192.168.219.75,83.63,2.48,3,11,2,2025-10-13T15:10:03.956706,2025-10-13T15:10:03.956706,4.0,3.25,3.25,4.0,3.5
CSS-3793,CSS,11,2025-2026,1st Semester,Female,4,3,4,3,3,3,3,4,3,4,3,4,4,4,4,4,3,4,4,3,4,Some improvements needed in teaching methods,Some areas need improvement,The curriculum could be more relevant to real-world applications,True,192.168.85.92,78.98,2.77,3,14,2,2025-07-21T15:10:03.956706,2025-07-21T15:10:03.956706,3.5,3.25,3.5,4.0,3.5
CSS-8479,CSS,11,2025-2026,1st Semester,Male,2,2,3,2,2,2,3,2,2,2,3,3,3,2,2,3,3,2,2,3,2,Satisfactory learning environment,Teaching methods need significant improvement,Teaching methods need significant improvement,True,192.168.70.214,67.81,1.4,2,12,5,2025-07-09T15:10:03.956706,2025-07-09T15:10:03.956706,2.25,2.25,2.5,2.5,2.5
CSS-3611,CSS,11,2025-2026,1st Semester,Prefer not to say,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,2,2,3,"Some good points, some areas for improvement",Not enough practical hands-on experience,The learning pace is too fast for me,True,192.168.27.107,79.16,1.67,2,18,3,2025-09-01T15:10:03.956706,2025-09-01T15:10:03.956706,3.0,2.75,2.25,3.0,2.5
CSS-3140,CSS,12,2025-2026,1st Semester,Female,2,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,Satisfactory learning environment,Need better mental health support services,Feel overwhelmed and unsupported,True,192.168.124.236,83.94,1.89,3,15,0,2025-09-24T15:10:03.956706,2025-09-24T15:10:03.956706,2.5,3.0,2.75,3.0,2.75
CSS-6542,CSS,11,2025-2026,1st Semester,Prefer not to say,4,3,3,4,3,4,3,3,4,4,4,4,4,4,3,4,4,4,3,4,4,Some improvements needed in teaching methods,Satisfactory learning environment,Some areas need improvement,True,192.168.133.134,82.72,2.55,3,19,0,2025-08-15T15:10:03.956706,2025-08-15T15:10:03.956706,3.5,3.25,4.0,3.75,3.75
CSS-1894,CSS,12,2025-2026,1st Semester,Female,3,3,3,2,3,2,2,3,2,3,2,3,4,3,3,3,3,3,2,3,3,Satisfactory learning environment,Resources and facilities need upgrading,Teaching methods need significant improvement,True,192.168.3.165,75.54,1.86,2,5,4,2025-08-20T15:10:03.956706,2025-08-20T15:10:03.956706,2.75,2.5,2.5,3.25,2.75
CSS-5557,CSS,12,2025-2026,1st Semester,Male,2,2,2,2,3,2,3,2,2,2,2,2,3,2,3,3,2,2,2,3,2,Satisfactory learning environment,The learning pace is too fast for me,Resources and facilities need upgrading,True,192.168.13.130,76.67,1.02,2,7,4,2025-08-30T15:10:03.956706,2025-08-30T15:10:03.956706,2.0,2.5,2.0,2.75,2.25
CSS-9166,CSS,12,2025-2026,2nd Semester,Male,4,3,3,4,3,3,3,3,4,4,3,3,4,4,4,4,4,4,4,4,4,Average experience overall,Some areas need improvement,Satisfactory learning environment,True,192.168.115.81,84.69,2.42,3,3,1,2025-10-13T15:10:03.956706,2025-10-13T15:10:03.956706,3.5,3.0,3.5,4.0,4.0
CSS-5990,CSS,11,2025-2026,1st Semester,Female,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,Excellent facilities and resources available,Average experience overall,The teaching quality is excellent and very engaging,True,192.168.228.131,96.38,3.29,4,17,0,2025-10-16T15:10:03.956706,2025-10-16T15:10:03.956706,4.0,4.0,4.0,4.25,4.0
CSS-8751,CSS,11,2025-2026,2nd Semester,Male,3,2,3,3,3,3,3,2,3,2,3,3,3,3,3,3,2,3,3,3,3,The program meets basic expectations,Teaching methods need significant improvement,Need more individual support and attention,True,192.168.184.169,75.3,1.82,2,11,5,2025-10-16T15:10:03.956706,2025-10-16T15:10:03.956706,2.75,2.75,2.75,3.0,2.75
CSS-7125,CSS,12,2025-2026,2nd Semester,Female,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,The curriculum is relevant and well-structured,The curriculum could be more relevant to real-world applications,Love the hands-on learning approach,True,192.168.180.28,86.46,3.19,4,1,0,2025-08-25T15:10:03.956706,2025-08-25T15:10:03.956706,4.0,4.0,4.0,4.5,4.0
CSS-7437,CSS,11,2025-2026,1st Semester,Male,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,Excellent facilities and resources available,The curriculum could be more relevant to real-world applications,Teachers are very supportive and understanding,True,192.168.56.118,94.37,2.99,4,6,2,2025-09-05T15:10:03.956706,2025-09-05T15:10:03.956706,4.0,4.0,4.0,4.25,4.0
CSS-9260,CSS,11,2025-2026,2nd Semester,Female,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,Excellent facilities and resources available,The curriculum could be more relevant to real-world applications,Good balance between theory and practical work,True,192.168.35.247,89.74,3.1,4,15,0,2025-07-27T15:10:03.956706,2025-07-27T15:10:03.956706,4.0,4.0,4.0,4.5,4.0
CSS-3845,CSS,12,2025-2026,1st Semester,Female,2,3,3,3,3,3,2,3,2,3,3,3,4,3,3,3,2,3,3,3,3,"Some good points, some areas for improvement",Feel overwhelmed and unsupported,Need better mental health support services,True,192.168.188.209,72.51,1.9,2,4,0,2025-09-14T15:10:03.956706,2025-09-14T15:10:03.956706,2.75,2.75,2.75,3.25,2.75
CSS-5067,CSS,12,2025-2026,2nd Semester,Prefer not to say,2,2,2,2,3,3,2,2,3,3,2,2,3,3,3,3,2,3,2,3,3,"Some good points, some areas for improvement",Teaching methods need significant improvement,Not satisfied with the learning environment,True,192.168.71.102,80.56,1.78,2,10,2,2025-08-09T15:10:03.956706,2025-08-09T15:10:03.956706,2.0,2.5,2.5,3.0,2.5
CSS-4560,CSS,12,2025-2026,2nd Semester,Female,3,3,3,3,3,3,3,3,2,2,3,2,4,3,3,3,3,3,3,3,3,Satisfactory learning environment,Feel overwhelmed and unsupported,Need better mental health support services,True,192.168.52.54,79.4,1.28,3,19,5,2025-08-25T15:10:03.956706,2025-08-25T15:10:03.956706,3.0,3.0,2.25,3.25,3.0
CSS-8870,CSS,12,2025-2026,1st Semester,Female,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,"Some good points, some areas for improvement",Not enough practical hands-on experience,Not enough practical hands-on experience,True,192.168.150.147,73.41,1.99,2,13,5,2025-07-15T15:10:03.956706,2025-07-15T15:10:03.956706,3.0,2.5,3.0,3.0,2.25
CSS-1869,CSS,11,2025-2026,1st Semester,Male,3,3,3,4,3,4,4,4,4,4,3,4,3,3,4,4,4,3,4,3,4,It's fine but could be more engaging,Some areas need improvement,The program meets basic expectations,True,192.168.172.15,84.69,2.48,3,6,1,2025-09-15T15:10:03.956706,2025-09-15T15:10:03.956706,3.25,3.75,3.75,3.5,3.5
CSS-1529,CSS,12,2025-2026,1st Semester,Female,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Teachers are very supportive and understanding,Some improvements needed in teaching methods,The teaching quality is excellent and very engaging,True,192.168.92.209,100.0,3.67,4,14,0,2025-06-12T15:10:03.956706,2025-06-12T15:10:03.956706,5.0,5.0,5.0,5.0,5.0
CSS-5712,CSS,12,2025-2026,1st Semester,Female,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,3,3,2,2,"Some good points, some areas for improvement",Not satisfied with the learning environment,Curriculum feels outdated and irrelevant,True,192.168.178.171,68.12,1.06,1,1,3,2025-10-06T15:10:03.956706,2025-10-06T15:10:03.956706,2.0,2.0,2.25,2.75,2.5
CSS-8259,CSS,11,2025-2026,2nd Semester,Male,4,4,3,4,3,4,4,3,3,3,4,4,4,4,4,4,4,3,4,4,4,Some areas need improvement,"Some good points, some areas for improvement",The curriculum could be more relevant to real-world applications,True,192.168.213.58,86.94,2.58,3,20,2,2025-08-09T15:10:03.956706,2025-08-09T15:10:03.956706,3.75,3.5,3.5,4.0,3.75
CSS-3906,CSS,11,2025-2026,1st Semester,Male,3,4,3,3,4,4,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,"Some good points, some areas for improvement","Some good points, some areas for improvement","Some good points, some areas for improvement",True,192.168.252.175,85.59,2.46,3,2,0,2025-10-14T15:10:03.956706,2025-10-14T15:10:03.956706,3.25,3.5,3.5,4.0,3.75
CSS-3131,CSS,12,2025-2026,2nd Semester,Female,3,2,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,3,3,Satisfactory learning environment,Feel overwhelmed and unsupported,Need more individual support and attention,True,192.168.42.150,76.46,1.82,3,8,0,2025-06-15T15:10:03.956706,2025-06-15T15:10:03.956706,2.75,3.0,2.5,3.0,2.75
CSS-5934,CSS,12,2025-2026,1st Semester,Female,3,4,3,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,3,3,4,Learning pace is okay but could be better,Some areas need improvement,Learning pace is okay but could be better,True,192.168.126.203,83.56,2.68,3,18,2,2025-07-25T15:10:03.956706,2025-07-25T15:10:03.956706,3.5,3.5,3.75,4.0,3.5
CSS-3611,CSS,11,2025-2026,1st Semester,Female,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,Love the hands-on learning approach,Resources are adequate but not exceptional,The curriculum is relevant and well-structured,True,192.168.107.140,94.7,3.13,4,17,1,2025-08-01T15:10:03.956706,2025-08-01T15:10:03.956706,4.0,4.0,4.0,4.5,4.0
CSS-9691,CSS,12,2025-2026,2nd Semester,Male,3,4,4,4,3,3,3,4,4,4,3,4,4,4,3,4,3,3,4,3,4,Average experience overall,Satisfactory learning environment,Some areas need improvement,True,192.168.122.144,82.65,2.69,3,20,0,2025-05-25T15:10:03.956706,2025-05-25T15:10:03.956706,3.75,3.25,3.75,3.75,3.25
CSS-6258,CSS,11,2025-2026,1st Semester,Female,3,2,3,3,3,3,3,2,2,2,3,3,4,3,3,4,3,3,3,3,3,The program meets basic expectations,Curriculum feels outdated and irrelevant,Need better mental health support services,True,192.168.98.235,76.32,1.86,2,3,3,2025-05-31T15:10:03.956706,2025-05-31T15:10:03.956706,2.75,2.75,2.5,3.5,3.0
CSS-5856,CSS,12,2025-2026,2nd Semester,Female,3,3,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,3,3,4,4,Resources are adequate but not exceptional,Some areas need improvement,The program meets basic expectations,True,192.168.230.167,82.92,2.37,3,6,1,2025-07-06T15:10:03.956706,2025-07-06T15:10:03.956706,3.5,3.5,3.75,4.0,3.5
CSS-4492,CSS,11,2025-2026,1st Semester,Male,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,I feel supported in my learning journey,Some improvements needed in teaching methods,Very satisfied with the overall learning experience,True,192.168.222.176,87.45,3.36,4,13,0,2025-09-10T15:10:03.956706,2025-09-10T15:10:03.956706,4.0,4.0,4.0,4.5,4.0
CSS-1620,CSS,11,2025-2026,2nd Semester,Female,3,4,3,3,4,3,3,4,4,3,4,4,4,4,4,4,4,4,3,3,4,It's fine but could be more engaging,Some areas need improvement,Learning pace is okay but could be better,True,192.168.23.19,84.81,2.6,3,1,0,2025-06-23T15:10:03.956706,2025-06-23T15:10:03.956706,3.25,3.5,3.75,4.0,3.5
CSS-7626,CSS,12,2025-2026,2nd Semester,Female,3,4,3,3,4,4,4,3,4,3,3,4,3,4,3,4,3,4,3,3,4,"Some good points, some areas for improvement",It's fine but could be more engaging,Resources are adequate but not exceptional,True,192.168.111.81,83.41,2.62,3,0,1,2025-07-05T15:10:03.956706,2025-07-05T15:10:03.956706,3.25,3.75,3.5,3.5,3.25
CSS-9238,CSS,11,2025-2026,1st Semester,Male,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,The teaching quality is excellent and very engaging,Resources are adequate but not exceptional,I feel supported in my learning journey,True,192.168.28.75,87.83,2.92,4,9,2,2025-10-21T15:10:03.956706,2025-10-21T15:10:03.956706,4.0,4.0,4.0,4.5,4.0
CSS-4602,CSS,11,2025-2026,2nd Semester,Male,3,4,3,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,3,4,4,Satisfactory learning environment,The program meets basic expectations,It's fine but could be more engaging,True,192.168.35.192,87.72,2.56,3,12,2,2025-05-24T15:10:03.956706,2025-05-24T15:10:03.956706,3.5,3.5,3.5,4.0,3.75
CSS-1082,CSS,11,2025-2026,1st Semester,Male,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,Great learning environment and helpful instructors,Learning pace is okay but could be better,Love the hands-on learning approach,True,192.168.147.153,100.0,3.58,4,12,2,2025-07-16T15:10:03.956706,2025-07-16T15:10:03.956706,5.0,4.75,5.0,5.0,4.75
CSS-9397,CSS,11,2025-2026,2nd Semester,Other,2,3,2,2,3,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,The program meets basic expectations,Curriculum feels outdated and irrelevant,Teaching methods need significant improvement,True,192.168.37.42,69.48,1.14,2,5,1,2025-09-19T15:10:03.956706,2025-09-19T15:10:03.956706,2.25,2.5,2.0,2.25,2.0
CSS-2198,CSS,11,2025-2026,2nd Semester,Female,3,3,3,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,3,3,3,Satisfactory learning environment,The learning pace is too fast for me,Not enough practical hands-on experience,True,192.168.75.172,73.59,1.96,2,2,2,2025-10-06T15:10:03.956706,2025-10-06T15:10:03.956706,3.0,2.5,2.75,3.0,2.75
CSS-4842,CSS,12,2025-2026,1st Semester,Female,3,3,3,3,3,4,4,3,3,4,3,3,4,4,4,4,3,4,3,3,4,"Some good points, some areas for improvement",The program meets basic expectations,Some areas need improvement,True,192.168.26.73,79.9,2.46,3,19,0,2025-05-27T15:10:03.956706,2025-05-27T15:10:03.956706,3.0,3.5,3.25,4.0,3.25
CSS-6971,CSS,12,2025-2026,1st Semester,Female,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Satisfactory learning environment,Satisfactory learning environment,"Some good points, some areas for improvement",True,192.168.207.81,81.83,2.59,3,13,0,2025-06-20T15:10:03.956706,2025-06-20T15:10:03.956706,4.0,3.75,4.0,4.0,4.0
CSS-6432,CSS,12,2025-2026,1st Semester,Female,4,3,4,4,3,3,3,4,3,3,4,3,4,4,4,4,3,4,4,3,4,Average experience overall,The program meets basic expectations,Resources are adequate but not exceptional,True,192.168.225.123,79.81,2.27,3,14,1,2025-05-03T15:10:03.956706,2025-05-03T15:10:03.956706,3.75,3.25,3.25,4.0,3.5
CSS-3293,CSS,11,2025-2026,1st Semester,Female,3,3,3,2,2,3,3,3,2,3,3,2,3,4,3,3,2,3,2,3,3,The program meets basic expectations,Not satisfied with the learning environment,The learning pace is too fast for me,True,192.168.229.138,79.41,1.89,2,6,2,2025-08-01T15:10:03.956706,2025-08-01T15:10:03.956706,2.75,2.75,2.5,3.25,2.5
CSS-4485,CSS,11,2025-2026,2nd Semester,Female,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,I feel supported in my learning journey,The curriculum could be more relevant to real-world applications,Very satisfied with the overall learning experience,True,192.168.233.10,95.5,3.05,4,17,1,2025-10-09T15:10:03.956706,2025-10-09T15:10:03.956706,4.0,4.0,4.0,4.25,4.0
CSS-5767,CSS,12,2025-2026,2nd Semester,Male,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,3,2,2,2,2,2,"Some good points, some areas for improvement",Resources and facilities need upgrading,Not enough practical hands-on experience,True,192.168.35.119,66.14,0.98,1,16,4,2025-09-18T15:10:03.956706,2025-09-18T15:10:03.956706,2.0,2.0,2.25,2.75,2.0
CSS-3935,CSS,11,2025-2026,1st Semester,Male,4,3,3,4,4,4,3,4,4,3,4,3,4,4,4,4,4,3,4,4,4,The program meets basic expectations,Some areas need improvement,Average experience overall,True,192.168.145.243,83.7,2.6,3,18,2,2025-05-25T15:10:03.956706,2025-05-25T15:10:03.956706,3.5,3.75,3.5,4.0,3.75
CSS-5331,CSS,11,2025-2026,2nd Semester,Male,2,3,3,3,2,2,2,3,2,3,3,2,3,3,4,3,2,3,3,3,3,The program meets basic expectations,Teaching methods need significant improvement,Need more individual support and attention,True,192.168.95.60,77.41,1.56,2,1,5,2025-06-08T15:10:03.956706,2025-06-08T15:10:03.956706,2.75,2.25,2.5,3.25,2.75
CSS-6309,CSS,12,2025-2026,1st Semester,Male,3,3,4,3,4,4,3,4,4,4,3,3,4,4,4,4,3,4,3,4,4,Some areas need improvement,The program meets basic expectations,Satisfactory learning environment,True,192.168.27.181,90.66,2.44,3,16,2,2025-06-23T15:10:03.956706,2025-06-23T15:10:03.956706,3.25,3.75,3.5,4.0,3.5
